db_id,table,column,sqlite_type,row_count,distinct_count,null_count,null_pct,is_pk,cardinality_ratio
cre_Doc_Template_Mgt,Templates,Template_ID,INTEGER,20,20,0,0.0,1,1.0
cre_Doc_Template_Mgt,Templates,Version_Number,INTEGER,20,10,0,0.0,0,0.5
cre_Doc_Template_Mgt,Templates,Template_Type_Code,CHAR(15),20,5,0,0.0,0,0.25
cre_Doc_Template_Mgt,Templates,Date_Effective_From,DATETIME,20,20,0,0.0,0,1.0
cre_Doc_Template_Mgt,Templates,Date_Effective_To,DATETIME,20,20,0,0.0,0,1.0
cre_Doc_Template_Mgt,Templates,Template_Details,VARCHAR(255),20,1,0,0.0,0,0.05
cre_Doc_Template_Mgt,Documents,Document_ID,INTEGER,15,15,0,0.0,1,1.0
cre_Doc_Template_Mgt,Documents,Template_ID,INTEGER,15,12,0,0.0,0,0.8
cre_Doc_Template_Mgt,Documents,Document_Name,VARCHAR(255),15,15,0,0.0,0,1.0
cre_Doc_Template_Mgt,Documents,Document_Description,VARCHAR(255),15,10,0,0.0,0,0.6667
cre_Doc_Template_Mgt,Documents,Other_Details,VARCHAR(255),15,0,15,100.0,0,0.0
cre_Doc_Template_Mgt,Paragraphs,Paragraph_ID,INTEGER,15,15,0,0.0,1,1.0
cre_Doc_Template_Mgt,Paragraphs,Document_ID,INTEGER,15,10,0,0.0,0,0.6667
cre_Doc_Template_Mgt,Paragraphs,Paragraph_Text,VARCHAR(255),15,14,0,0.0,0,0.9333
cre_Doc_Template_Mgt,Paragraphs,Other_Details,VARCHAR(255),15,0,15,100.0,0,0.0
musical,musical,Musical_ID,INT,7,7,0,0.0,1,1.0
musical,musical,Name,TEXT,7,7,0,0.0,0,1.0
musical,musical,Year,INT,7,1,0,0.0,0,0.1429
musical,musical,Award,TEXT,7,2,0,0.0,0,0.2857
musical,musical,Category,TEXT,7,7,0,0.0,0,1.0
musical,musical,Nominee,TEXT,7,2,0,0.0,0,0.2857
musical,musical,Result,TEXT,7,2,0,0.0,0,0.2857
musical,actor,Actor_ID,INT,9,9,0,0.0,1,1.0
musical,actor,Name,TEXT,9,9,0,0.0,0,1.0
musical,actor,Musical_ID,INT,9,4,0,0.0,0,0.4444
musical,actor,Character,TEXT,9,9,0,0.0,0,1.0
musical,actor,Duration,TEXT,9,8,0,0.0,0,0.8889
musical,actor,age,INT,9,6,0,0.0,0,0.6667
world_1,city,ID,INTEGER,4079,4079,0,0.0,1,1.0
world_1,city,Name,char(35),4079,4001,0,0.0,0,0.9809
world_1,city,CountryCode,char(3),4079,232,0,0.0,0,0.0569
world_1,city,District,char(20),4079,1367,0,0.0,0,0.3351
world_1,city,Population,INTEGER,4079,3897,0,0.0,0,0.9554
world_1,country,Code,char(3),239,239,0,0.0,1,1.0
world_1,country,Name,char(52),239,239,0,0.0,0,1.0
world_1,country,Continent,TEXT,239,7,0,0.0,0,0.0293
world_1,country,Region,char(26),239,25,0,0.0,0,0.1046
world_1,country,SurfaceArea,"float(10,2)",239,238,0,0.0,0,0.9958
world_1,country,IndepYear,INTEGER,239,88,47,19.67,0,0.3682
world_1,country,Population,INTEGER,239,226,0,0.0,0,0.9456
world_1,country,LifeExpectancy,"float(3,1)",239,160,17,7.11,0,0.6695
world_1,country,GNP,"float(10,2)",239,214,0,0.0,0,0.8954
world_1,country,GNPOld,"float(10,2)",239,178,61,25.52,0,0.7448
world_1,country,LocalName,char(45),239,239,0,0.0,0,1.0
world_1,country,GovernmentForm,char(45),239,35,0,0.0,0,0.1464
world_1,country,HeadOfState,char(60),239,179,1,0.42,0,0.749
world_1,country,Capital,INTEGER,239,232,7,2.93,0,0.9707
world_1,country,Code2,char(2),239,239,0,0.0,0,1.0
world_1,countrylanguage,CountryCode,char(3),984,233,0,0.0,1,0.2368
world_1,countrylanguage,Language,char(30),984,457,0,0.0,1,0.4644
world_1,countrylanguage,IsOfficial,TEXT,984,2,0,0.0,0,0.002
world_1,countrylanguage,Percentage,"float(4,1)",984,357,0,0.0,0,0.3628
device,device,Device_ID,INT,6,6,0,0.0,1,1.0
device,device,Device,TEXT,6,6,0,0.0,0,1.0
device,device,Carrier,TEXT,6,6,0,0.0,0,1.0
device,device,Package_Version,TEXT,6,5,0,0.0,0,0.8333
device,device,Applications,TEXT,6,4,0,0.0,0,0.6667
device,device,Software_Platform,TEXT,6,2,0,0.0,0,0.3333
device,shop,Shop_ID,INT,12,12,0,0.0,1,1.0
device,shop,Shop_Name,TEXT,12,12,0,0.0,0,1.0
device,shop,Location,TEXT,12,9,0,0.0,0,0.75
device,shop,Open_Date,TEXT,12,12,0,0.0,0,1.0
device,shop,Open_Year,INT,12,9,0,0.0,0,0.75
device,stock,Shop_ID,INT,8,6,0,0.0,1,0.75
device,stock,Device_ID,INT,8,2,0,0.0,1,0.25
device,stock,Quantity,INT,8,8,0,0.0,0,1.0
tracking_grants_for_research,Document_Types,document_type_code,VARCHAR(10),2,2,0,0.0,1,1.0
tracking_grants_for_research,Document_Types,document_description,VARCHAR(255),2,2,0,0.0,0,1.0
tracking_grants_for_research,Documents,document_id,INTEGER,15,15,0,0.0,1,1.0
tracking_grants_for_research,Documents,document_type_code,VARCHAR(10),15,2,0,0.0,0,0.1333
tracking_grants_for_research,Documents,grant_id,INTEGER,15,8,0,0.0,0,0.5333
tracking_grants_for_research,Documents,sent_date,DATETIME,15,15,0,0.0,0,1.0
tracking_grants_for_research,Documents,response_received_date,DATETIME,15,15,0,0.0,0,1.0
tracking_grants_for_research,Documents,other_details,VARCHAR(255),15,1,0,0.0,0,0.0667
tracking_grants_for_research,Grants,grant_id,INTEGER,15,15,0,0.0,1,1.0
tracking_grants_for_research,Grants,organisation_id,INTEGER,15,10,0,0.0,0,0.6667
tracking_grants_for_research,Grants,grant_amount,"DECIMAL(19,4)",15,15,0,0.0,0,1.0
tracking_grants_for_research,Grants,grant_start_date,DATETIME,15,15,0,0.0,0,1.0
tracking_grants_for_research,Grants,grant_end_date,DATETIME,15,15,0,0.0,0,1.0
tracking_grants_for_research,Grants,other_details,VARCHAR(255),15,12,0,0.0,0,0.8
tracking_grants_for_research,Organisation_Types,organisation_type,VARCHAR(10),2,2,0,0.0,1,1.0
tracking_grants_for_research,Organisation_Types,organisation_type_description,VARCHAR(255),2,2,0,0.0,0,1.0
tracking_grants_for_research,Organisations,organisation_id,INTEGER,15,15,0,0.0,1,1.0
tracking_grants_for_research,Organisations,organisation_type,VARCHAR(10),15,2,0,0.0,0,0.1333
tracking_grants_for_research,Organisations,organisation_details,VARCHAR(255),15,14,0,0.0,0,0.9333
tracking_grants_for_research,Project_Outcomes,project_id,INTEGER,15,10,0,0.0,0,0.6667
tracking_grants_for_research,Project_Outcomes,outcome_code,VARCHAR(10),15,2,0,0.0,0,0.1333
tracking_grants_for_research,Project_Outcomes,outcome_details,VARCHAR(255),15,0,15,100.0,0,0.0
tracking_grants_for_research,Project_Staff,staff_id,DOUBLE,15,15,0,0.0,1,1.0
tracking_grants_for_research,Project_Staff,project_id,INTEGER,15,10,0,0.0,0,0.6667
tracking_grants_for_research,Project_Staff,role_code,VARCHAR(10),15,2,0,0.0,0,0.1333
tracking_grants_for_research,Project_Staff,date_from,DATETIME,15,15,0,0.0,0,1.0
tracking_grants_for_research,Project_Staff,date_to,DATETIME,15,15,0,0.0,0,1.0
tracking_grants_for_research,Project_Staff,other_details,VARCHAR(255),15,0,15,100.0,0,0.0
tracking_grants_for_research,Projects,project_id,INTEGER,15,15,0,0.0,1,1.0
tracking_grants_for_research,Projects,organisation_id,INTEGER,15,10,0,0.0,0,0.6667
tracking_grants_for_research,Projects,project_details,VARCHAR(255),15,15,0,0.0,0,1.0
tracking_grants_for_research,Research_Outcomes,outcome_code,VARCHAR(10),2,2,0,0.0,1,1.0
tracking_grants_for_research,Research_Outcomes,outcome_description,VARCHAR(255),2,2,0,0.0,0,1.0
tracking_grants_for_research,Research_Staff,staff_id,INTEGER,15,15,0,0.0,1,1.0
tracking_grants_for_research,Research_Staff,employer_organisation_id,INTEGER,15,9,0,0.0,0,0.6
tracking_grants_for_research,Research_Staff,staff_details,VARCHAR(255),15,14,0,0.0,0,0.9333
tracking_grants_for_research,Staff_Roles,role_code,VARCHAR(10),2,2,0,0.0,1,1.0
tracking_grants_for_research,Staff_Roles,role_description,VARCHAR(255),2,2,0,0.0,0,1.0
tracking_grants_for_research,Tasks,task_id,INTEGER,15,15,0,0.0,1,1.0
tracking_grants_for_research,Tasks,project_id,INTEGER,15,15,0,0.0,0,1.0
tracking_grants_for_research,Tasks,task_details,VARCHAR(255),15,15,0,0.0,0,1.0
tracking_grants_for_research,Tasks,eg Agree Objectives,VARCHAR(1),15,0,15,100.0,0,0.0
employee_hire_evaluation,employee,Employee_ID,INT,10,10,0,0.0,1,1.0
employee_hire_evaluation,employee,Name,TEXT,10,10,0,0.0,0,1.0
employee_hire_evaluation,employee,Age,INT,10,8,0,0.0,0,0.8
employee_hire_evaluation,employee,City,TEXT,10,5,0,0.0,0,0.5
employee_hire_evaluation,shop,Shop_ID,INT,9,9,0,0.0,1,1.0
employee_hire_evaluation,shop,Name,TEXT,9,9,0,0.0,0,1.0
employee_hire_evaluation,shop,Location,TEXT,9,9,0,0.0,0,1.0
employee_hire_evaluation,shop,District,TEXT,9,9,0,0.0,0,1.0
employee_hire_evaluation,shop,Number_products,INT,9,9,0,0.0,0,1.0
employee_hire_evaluation,shop,Manager_name,TEXT,9,9,0,0.0,0,1.0
employee_hire_evaluation,hiring,Shop_ID,INT,7,6,0,0.0,0,0.8571
employee_hire_evaluation,hiring,Employee_ID,INT,7,7,0,0.0,1,1.0
employee_hire_evaluation,hiring,Start_from,TEXT,7,7,0,0.0,0,1.0
employee_hire_evaluation,hiring,Is_full_time,bool,7,2,0,0.0,0,0.2857
employee_hire_evaluation,evaluation,Employee_ID,TEXT,6,5,0,0.0,1,0.8333
employee_hire_evaluation,evaluation,Year_awarded,TEXT,6,5,0,0.0,1,0.8333
employee_hire_evaluation,evaluation,Bonus,REAL,6,4,0,0.0,0,0.6667
movie_1,Movie,mID,INT,8,8,0,0.0,1,1.0
movie_1,Movie,title,TEXT,8,8,0,0.0,0,1.0
movie_1,Movie,year,INT,8,8,0,0.0,0,1.0
movie_1,Movie,director,TEXT,8,5,1,12.5,0,0.625
movie_1,Reviewer,rID,INT,8,8,0,0.0,1,1.0
movie_1,Reviewer,name,TEXT,8,8,0,0.0,0,1.0
movie_1,Rating,rID,INT,14,8,0,0.0,0,0.5714
movie_1,Rating,mID,INT,14,6,0,0.0,0,0.4286
movie_1,Rating,stars,INT,14,4,0,0.0,0,0.2857
movie_1,Rating,ratingDate,date,14,9,2,14.29,0,0.6429
network_1,Highschooler,ID,INT,16,16,0,0.0,1,1.0
network_1,Highschooler,name,TEXT,16,14,0,0.0,0,0.875
network_1,Highschooler,grade,INT,16,4,0,0.0,0,0.25
network_1,Friend,student_id,INT,20,14,0,0.0,1,0.7
network_1,Friend,friend_id,INT,20,15,0,0.0,1,0.75
network_1,Likes,student_id,INT,10,10,0,0.0,1,1.0
network_1,Likes,liked_id,INT,10,8,0,0.0,1,0.8
poker_player,poker_player,Poker_Player_ID,INT,5,5,0,0.0,1,1.0
poker_player,poker_player,People_ID,INT,5,5,0,0.0,0,1.0
poker_player,poker_player,Final_Table_Made,REAL,5,5,0,0.0,0,1.0
poker_player,poker_player,Best_Finish,REAL,5,3,0,0.0,0,0.6
poker_player,poker_player,Money_Rank,REAL,5,5,0,0.0,0,1.0
poker_player,poker_player,Earnings,REAL,5,5,0,0.0,0,1.0
poker_player,people,People_ID,INT,7,7,0,0.0,1,1.0
poker_player,people,Nationality,TEXT,7,2,0,0.0,0,0.2857
poker_player,people,Name,TEXT,7,7,0,0.0,0,1.0
poker_player,people,Birth_Date,TEXT,7,7,0,0.0,0,1.0
poker_player,people,Height,REAL,7,7,0,0.0,0,1.0
program_share,program,Program_ID,INT,5,5,0,0.0,1,1.0
program_share,program,Name,TEXT,5,5,0,0.0,0,1.0
program_share,program,Origin,TEXT,5,5,0,0.0,0,1.0
program_share,program,Launch,REAL,5,4,0,0.0,0,0.8
program_share,program,Owner,TEXT,5,5,0,0.0,0,1.0
program_share,channel,Channel_ID,INT,10,10,0,0.0,1,1.0
program_share,channel,Name,TEXT,10,10,0,0.0,0,1.0
program_share,channel,Owner,TEXT,10,4,0,0.0,0,0.4
program_share,channel,Share_in_percent,REAL,10,10,0,0.0,0,1.0
program_share,channel,Rating_in_percent,REAL,10,10,0,0.0,0,1.0
program_share,broadcast,Channel_ID,INT,11,10,0,0.0,1,0.9091
program_share,broadcast,Program_ID,INT,11,4,0,0.0,1,0.3636
program_share,broadcast,Time_of_day,TEXT,11,3,0,0.0,0,0.2727
program_share,broadcast_share,Channel_ID,INT,9,9,0,0.0,1,1.0
program_share,broadcast_share,Program_ID,INT,9,4,0,0.0,1,0.4444
program_share,broadcast_share,Date,TEXT,9,7,0,0.0,0,0.7778
program_share,broadcast_share,Share_in_percent,REAL,9,9,0,0.0,0,1.0
aircraft,pilot,Pilot_Id,int(11),12,12,0,0.0,1,1.0
aircraft,pilot,Name,varchar(50),12,12,0,0.0,0,1.0
aircraft,pilot,Age,int(11),12,9,0,0.0,0,0.75
aircraft,aircraft,Aircraft_ID,int(11),5,5,0,0.0,1,1.0
aircraft,aircraft,Aircraft,varchar(50),5,5,0,0.0,0,1.0
aircraft,aircraft,Description,varchar(50),5,4,0,0.0,0,0.8
aircraft,aircraft,Max_Gross_Weight,varchar(50),5,5,0,0.0,0,1.0
aircraft,aircraft,Total_disk_area,varchar(50),5,5,0,0.0,0,1.0
aircraft,aircraft,Max_disk_Loading,varchar(50),5,5,0,0.0,0,1.0
aircraft,match,Round,REAL,7,7,0,0.0,1,1.0
aircraft,match,Location,TEXT,7,7,0,0.0,0,1.0
aircraft,match,Country,TEXT,7,7,0,0.0,0,1.0
aircraft,match,Date,TEXT,7,7,0,0.0,0,1.0
aircraft,match,Fastest_Qualifying,TEXT,7,4,0,0.0,0,0.5714
aircraft,match,Winning_Pilot,TEXT,7,5,0,0.0,0,0.7143
aircraft,match,Winning_Aircraft,TEXT,7,5,0,0.0,0,0.7143
aircraft,airport,Airport_ID,INT,10,10,0,0.0,1,1.0
aircraft,airport,Airport_Name,TEXT,10,10,0,0.0,0,1.0
aircraft,airport,Total_Passengers,REAL,10,10,0,0.0,0,1.0
aircraft,airport,%_Change_2007,TEXT,10,10,0,0.0,0,1.0
aircraft,airport,International_Passengers,REAL,10,10,0,0.0,0,1.0
aircraft,airport,Domestic_Passengers,REAL,10,10,0,0.0,0,1.0
aircraft,airport,Transit_Passengers,REAL,10,10,0,0.0,0,1.0
aircraft,airport,Aircraft_Movements,REAL,10,10,0,0.0,0,1.0
aircraft,airport,Freight_Metric_Tonnes,REAL,10,10,0,0.0,0,1.0
aircraft,airport_aircraft,ID,INT,4,4,0,0.0,0,1.0
aircraft,airport_aircraft,Airport_ID,INT,4,4,0,0.0,1,1.0
aircraft,airport_aircraft,Aircraft_ID,INT,4,4,0,0.0,1,1.0
restaurant_1,Student,StuID,INTEGER,34,34,0,0.0,1,1.0
restaurant_1,Student,LName,VARCHAR(12),34,31,0,0.0,0,0.9118
restaurant_1,Student,Fname,VARCHAR(12),34,24,0,0.0,0,0.7059
restaurant_1,Student,Age,INTEGER,34,9,0,0.0,0,0.2647
restaurant_1,Student,Sex,VARCHAR(1),34,2,0,0.0,0,0.0588
restaurant_1,Student,Major,INTEGER,34,6,0,0.0,0,0.1765
restaurant_1,Student,Advisor,INTEGER,34,18,0,0.0,0,0.5294
restaurant_1,Student,city_code,VARCHAR(3),34,19,0,0.0,0,0.5588
restaurant_1,Restaurant,ResID,INTEGER,2,2,0,0.0,1,1.0
restaurant_1,Restaurant,ResName,VARCHAR(100),2,2,0,0.0,0,1.0
restaurant_1,Restaurant,Address,VARCHAR(100),2,2,0,0.0,0,1.0
restaurant_1,Restaurant,Rating,INTEGER,2,2,0,0.0,0,1.0
restaurant_1,Type_Of_Restaurant,ResID,INTEGER,2,2,0,0.0,0,1.0
restaurant_1,Type_Of_Restaurant,ResTypeID,INTEGER,2,2,0,0.0,0,1.0
restaurant_1,Restaurant_Type,ResTypeID,INTEGER,2,2,0,0.0,1,1.0
restaurant_1,Restaurant_Type,ResTypeName,VARCHAR(40),2,2,0,0.0,0,1.0
restaurant_1,Restaurant_Type,ResTypeDescription,VARCHAR(100),2,2,0,0.0,0,1.0
restaurant_1,Visits_Restaurant,StuID,INTEGER,2,2,0,0.0,0,1.0
restaurant_1,Visits_Restaurant,ResID,INTEGER,2,2,0,0.0,0,1.0
restaurant_1,Visits_Restaurant,Time,TIMESTAMP,2,2,0,0.0,0,1.0
restaurant_1,Visits_Restaurant,Spent,FLOAT,2,2,0,0.0,0,1.0
customers_and_invoices,Customers,customer_id,INTEGER,15,15,0,0.0,1,1.0
customers_and_invoices,Customers,customer_first_name,VARCHAR(50),15,15,0,0.0,0,1.0
customers_and_invoices,Customers,customer_middle_initial,VARCHAR(1),15,9,0,0.0,0,0.6
customers_and_invoices,Customers,customer_last_name,VARCHAR(50),15,15,0,0.0,0,1.0
customers_and_invoices,Customers,gender,VARCHAR(1),15,2,0,0.0,0,0.1333
customers_and_invoices,Customers,email_address,VARCHAR(255),15,15,0,0.0,0,1.0
customers_and_invoices,Customers,login_name,VARCHAR(80),15,15,0,0.0,0,1.0
customers_and_invoices,Customers,login_password,VARCHAR(20),15,15,0,0.0,0,1.0
customers_and_invoices,Customers,phone_number,VARCHAR(255),15,15,0,0.0,0,1.0
customers_and_invoices,Customers,town_city,VARCHAR(50),15,15,0,0.0,0,1.0
customers_and_invoices,Customers,state_county_province,VARCHAR(50),15,14,0,0.0,0,0.9333
customers_and_invoices,Customers,country,VARCHAR(50),15,1,0,0.0,0,0.0667
customers_and_invoices,Orders,order_id,INTEGER,15,15,0,0.0,1,1.0
customers_and_invoices,Orders,customer_id,INTEGER,15,11,0,0.0,0,0.7333
customers_and_invoices,Orders,date_order_placed,DATETIME,15,15,0,0.0,0,1.0
customers_and_invoices,Orders,order_details,VARCHAR(255),15,0,15,100.0,0,0.0
customers_and_invoices,Invoices,invoice_number,INTEGER,15,15,0,0.0,1,1.0
customers_and_invoices,Invoices,order_id,INTEGER,15,10,0,0.0,0,0.6667
customers_and_invoices,Invoices,invoice_date,DATETIME,15,15,0,0.0,0,1.0
customers_and_invoices,Accounts,account_id,INTEGER,15,15,0,0.0,1,1.0
customers_and_invoices,Accounts,customer_id,INTEGER,15,7,0,0.0,0,0.4667
customers_and_invoices,Accounts,date_account_opened,DATETIME,15,15,0,0.0,0,1.0
customers_and_invoices,Accounts,account_name,VARCHAR(50),15,15,0,0.0,0,1.0
customers_and_invoices,Accounts,other_account_details,VARCHAR(255),15,2,0,0.0,0,0.1333
customers_and_invoices,Product_Categories,production_type_code,VARCHAR(15),4,4,0,0.0,1,1.0
customers_and_invoices,Product_Categories,product_type_description,VARCHAR(80),4,4,0,0.0,0,1.0
customers_and_invoices,Product_Categories,vat_rating,"DECIMAL(19,4)",4,4,0,0.0,0,1.0
customers_and_invoices,Products,product_id,INTEGER,15,15,0,0.0,1,1.0
customers_and_invoices,Products,parent_product_id,INTEGER,15,8,0,0.0,0,0.5333
customers_and_invoices,Products,production_type_code,VARCHAR(15),15,4,0,0.0,0,0.2667
customers_and_invoices,Products,unit_price,"DECIMAL(19,4)",15,15,0,0.0,0,1.0
customers_and_invoices,Products,product_name,VARCHAR(80),15,15,0,0.0,0,1.0
customers_and_invoices,Products,product_color,VARCHAR(20),15,3,0,0.0,0,0.2
customers_and_invoices,Products,product_size,VARCHAR(20),15,3,0,0.0,0,0.2
customers_and_invoices,Financial_Transactions,transaction_id,INTEGER,15,15,0,0.0,0,1.0
customers_and_invoices,Financial_Transactions,account_id,INTEGER,15,8,0,0.0,0,0.5333
customers_and_invoices,Financial_Transactions,invoice_number,INTEGER,15,9,0,0.0,0,0.6
customers_and_invoices,Financial_Transactions,transaction_type,VARCHAR(15),15,2,0,0.0,0,0.1333
customers_and_invoices,Financial_Transactions,transaction_date,DATETIME,15,15,0,0.0,0,1.0
customers_and_invoices,Financial_Transactions,transaction_amount,"DECIMAL(19,4)",15,15,0,0.0,0,1.0
customers_and_invoices,Financial_Transactions,transaction_comment,VARCHAR(255),15,0,15,100.0,0,0.0
customers_and_invoices,Financial_Transactions,other_transaction_details,VARCHAR(255),15,0,15,100.0,0,0.0
customers_and_invoices,Order_Items,order_item_id,INTEGER,15,15,0,0.0,1,1.0
customers_and_invoices,Order_Items,order_id,INTEGER,15,8,0,0.0,0,0.5333
customers_and_invoices,Order_Items,product_id,INTEGER,15,10,0,0.0,0,0.6667
customers_and_invoices,Order_Items,product_quantity,VARCHAR(50),15,9,0,0.0,0,0.6
customers_and_invoices,Order_Items,other_order_item_details,VARCHAR(255),15,0,15,100.0,0,0.0
customers_and_invoices,Invoice_Line_Items,order_item_id,INTEGER,15,11,0,0.0,0,0.7333
customers_and_invoices,Invoice_Line_Items,invoice_number,INTEGER,15,9,0,0.0,0,0.6
customers_and_invoices,Invoice_Line_Items,product_id,INTEGER,15,10,0,0.0,0,0.6667
customers_and_invoices,Invoice_Line_Items,product_title,VARCHAR(80),15,1,0,0.0,0,0.0667
customers_and_invoices,Invoice_Line_Items,product_quantity,VARCHAR(50),15,9,0,0.0,0,0.6
customers_and_invoices,Invoice_Line_Items,product_price,"DECIMAL(19,4)",15,15,0,0.0,0,1.0
customers_and_invoices,Invoice_Line_Items,derived_product_cost,"DECIMAL(19,4)",15,15,0,0.0,0,1.0
customers_and_invoices,Invoice_Line_Items,derived_vat_payable,"DECIMAL(19,4)",15,0,15,100.0,0,0.0
customers_and_invoices,Invoice_Line_Items,derived_total_cost,"DECIMAL(19,4)",15,15,0,0.0,0,1.0
insurance_and_eClaims,Customers,Customer_ID,INTEGER,15,15,0,0.0,1,1.0
insurance_and_eClaims,Customers,Customer_Details,VARCHAR(255),15,15,0,0.0,0,1.0
insurance_and_eClaims,Staff,Staff_ID,INTEGER,15,15,0,0.0,1,1.0
insurance_and_eClaims,Staff,Staff_Details,VARCHAR(255),15,15,0,0.0,0,1.0
insurance_and_eClaims,Policies,Policy_ID,INTEGER,15,15,0,0.0,1,1.0
insurance_and_eClaims,Policies,Customer_ID,INTEGER,15,10,0,0.0,0,0.6667
insurance_and_eClaims,Policies,Policy_Type_Code,CHAR(15),15,4,0,0.0,0,0.2667
insurance_and_eClaims,Policies,Start_Date,DATETIME,15,15,0,0.0,0,1.0
insurance_and_eClaims,Policies,End_Date,DATETIME,15,15,0,0.0,0,1.0
insurance_and_eClaims,Claim_Headers,Claim_Header_ID,INTEGER,15,15,0,0.0,1,1.0
insurance_and_eClaims,Claim_Headers,Claim_Status_Code,CHAR(15),15,3,0,0.0,0,0.2
insurance_and_eClaims,Claim_Headers,Claim_Type_Code,CHAR(15),15,3,0,0.0,0,0.2
insurance_and_eClaims,Claim_Headers,Policy_ID,INTEGER,15,6,0,0.0,0,0.4
insurance_and_eClaims,Claim_Headers,Date_of_Claim,DATETIME,15,15,0,0.0,0,1.0
insurance_and_eClaims,Claim_Headers,Date_of_Settlement,DATETIME,15,15,0,0.0,0,1.0
insurance_and_eClaims,Claim_Headers,Amount_Claimed,"DECIMAL(20,4)",15,15,0,0.0,0,1.0
insurance_and_eClaims,Claim_Headers,Amount_Piad,"DECIMAL(20,4)",15,15,0,0.0,0,1.0
insurance_and_eClaims,Claims_Documents,Claim_ID,INTEGER,14,10,0,0.0,1,0.7143
insurance_and_eClaims,Claims_Documents,Document_Type_Code,CHAR(15),14,3,0,0.0,1,0.2143
insurance_and_eClaims,Claims_Documents,Created_by_Staff_ID,INTEGER,14,9,0,0.0,0,0.6429
insurance_and_eClaims,Claims_Documents,Created_Date,INTEGER,14,7,0,0.0,0,0.5
insurance_and_eClaims,Claims_Processing_Stages,Claim_Stage_ID,INTEGER,2,2,0,0.0,1,1.0
insurance_and_eClaims,Claims_Processing_Stages,Next_Claim_Stage_ID,INTEGER,2,1,0,0.0,0,0.5
insurance_and_eClaims,Claims_Processing_Stages,Claim_Status_Name,VARCHAR(255),2,2,0,0.0,0,1.0
insurance_and_eClaims,Claims_Processing_Stages,Claim_Status_Description,VARCHAR(255),2,2,0,0.0,0,1.0
insurance_and_eClaims,Claims_Processing,Claim_Processing_ID,INTEGER,15,15,0,0.0,1,1.0
insurance_and_eClaims,Claims_Processing,Claim_ID,INTEGER,15,9,0,0.0,0,0.6
insurance_and_eClaims,Claims_Processing,Claim_Outcome_Code,CHAR(15),15,3,0,0.0,0,0.2
insurance_and_eClaims,Claims_Processing,Claim_Stage_ID,INTEGER,15,2,0,0.0,0,0.1333
insurance_and_eClaims,Claims_Processing,Staff_ID,INTEGER,15,9,0,0.0,0,0.6
college_1,CLASS,CLASS_CODE,varchar(5),13,13,0,0.0,1,1.0
college_1,CLASS,CRS_CODE,varchar(10),13,6,0,0.0,0,0.4615
college_1,CLASS,CLASS_SECTION,varchar(2),13,3,0,0.0,0,0.2308
college_1,CLASS,CLASS_TIME,varchar(20),13,8,0,0.0,0,0.6154
college_1,CLASS,CLASS_ROOM,varchar(8),13,6,0,0.0,0,0.4615
college_1,CLASS,PROF_NUM,INT,13,6,0,0.0,0,0.4615
college_1,COURSE,CRS_CODE,varchar(10),6,6,0,0.0,1,1.0
college_1,COURSE,DEPT_CODE,varchar(10),6,2,0,0.0,0,0.3333
college_1,COURSE,CRS_DESCRIPTION,varchar(35),6,6,0,0.0,0,1.0
college_1,COURSE,CRS_CREDIT,float(8),6,2,0,0.0,0,0.3333
college_1,DEPARTMENT,DEPT_CODE,varchar(10),11,11,0,0.0,1,1.0
college_1,DEPARTMENT,DEPT_NAME,varchar(30),11,11,0,0.0,0,1.0
college_1,DEPARTMENT,SCHOOL_CODE,varchar(8),11,2,0,0.0,0,0.1818
college_1,DEPARTMENT,EMP_NUM,INT,11,11,0,0.0,0,1.0
college_1,DEPARTMENT,DEPT_ADDRESS,varchar(20),11,11,0,0.0,0,1.0
college_1,DEPARTMENT,DEPT_EXTENSION,varchar(4),11,11,0,0.0,0,1.0
college_1,EMPLOYEE,EMP_NUM,INT,37,37,0,0.0,1,1.0
college_1,EMPLOYEE,EMP_LNAME,varchar(15),37,32,0,0.0,0,0.8649
college_1,EMPLOYEE,EMP_FNAME,varchar(12),37,31,0,0.0,0,0.8378
college_1,EMPLOYEE,EMP_INITIAL,varchar(1),37,17,0,0.0,0,0.4595
college_1,EMPLOYEE,EMP_JOBCODE,varchar(5),37,4,0,0.0,0,0.1081
college_1,EMPLOYEE,EMP_HIREDATE,datetime,37,32,0,0.0,0,0.8649
college_1,EMPLOYEE,EMP_DOB,datetime,37,37,0,0.0,0,1.0
college_1,ENROLL,CLASS_CODE,varchar(5),6,3,0,0.0,0,0.5
college_1,ENROLL,STU_NUM,INT,6,2,0,0.0,0,0.3333
college_1,ENROLL,ENROLL_GRADE,varchar(50),6,3,0,0.0,0,0.5
college_1,PROFESSOR,EMP_NUM,INT,22,22,0,0.0,0,1.0
college_1,PROFESSOR,DEPT_CODE,varchar(10),22,11,0,0.0,0,0.5
college_1,PROFESSOR,PROF_OFFICE,varchar(50),22,19,0,0.0,0,0.8636
college_1,PROFESSOR,PROF_EXTENSION,varchar(4),22,19,0,0.0,0,0.8636
college_1,PROFESSOR,PROF_HIGH_DEGREE,varchar(5),22,4,0,0.0,0,0.1818
college_1,STUDENT,STU_NUM,INT,8,8,0,0.0,1,1.0
college_1,STUDENT,STU_LNAME,varchar(15),8,7,0,0.0,0,0.875
college_1,STUDENT,STU_FNAME,varchar(15),8,7,0,0.0,0,0.875
